Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BackS008396,-42.7596,4.4535,2.670e-19,2.920e-19,2.531e-19,0.001,88.82,0
BackS008397,-42.7676,4.4324,9.243e-20,1.034e-19,9.539e-20,0.001,89.66,0
BackS008398,-42.7643,4.4507,1.113e-19,1.213e-19,1.043e-19,0.0,88.92,0
BackS008399,-42.7720,4.4550,1.400e-19,1.547e-19,1.378e-19,-0.0,88.81,0
BackS008401,-42.7809,4.4465,6.200e-18,4.916e-18,2.329e-18,-0.0,89.13,0
BackS008402,-42.7724,4.4630,1.844e-18,1.581e-18,8.420e-19,-0.0,88.57,0
BackS008403,-42.7761,4.4532,1.187e-18,1.046e-18,5.942e-19,-0.0,88.89,0
BackS008407,-42.7599,4.4482,1.253e-18,1.224e-18,8.544e-19,0.0,89.01,0
BackS008408,-42.7789,4.4641,1.288e-17,1.032e-17,4.656e-18,-0.0,88.62,1
BackS008409,-42.7729,4.4530,8.046e-19,1.257e-18,2.219e-18,-0.0,88.87,0
BackS008410,-42.7735,4.4559,7.434e-19,7.188e-19,4.890e-19,0.0,88.79,0
BackS008411,-42.7606,4.4407,6.072e-19,5.824e-19,3.998e-19,-0.0,89.16,0
BackS008412,-42.7720,4.4559,2.778e-18,2.553e-18,1.517e-18,-0.001,88.79,0
BackS008414,-42.7734,4.4639,4.512e-18,8.057e-18,1.954e-17,0.0,88.5,0
BackS008416,-42.7822,4.4498,4.435e-19,4.372e-19,3.104e-19,-0.0,89.0,0
BackS008422,-42.7630,4.4576,1.300e-18,1.183e-18,7.088e-19,0.0,88.69,0
BackS008424,-42.7718,4.4538,1.626e-20,2.354e-20,3.592e-20,0.0,88.85,0
BackS008425,-42.7802,4.4713,6.173e-14,5.397e-14,2.976e-14,-0.0,88.43,1
BackS008429,-42.7852,4.4549,2.222e-19,2.368e-19,1.886e-19,-0.0,88.84,0
BackS008431,-42.7792,4.4578,2.942e-18,2.610e-18,1.478e-18,-0.0,88.75,0
BackS008432,-42.7734,4.4424,1.142e-19,1.236e-19,1.059e-19,0.001,89.1,0
BackS008433,-42.7556,4.4435,1.493e-18,1.301e-18,7.208e-19,0.0,89.07,0
BackS008435,-42.7676,4.4505,9.450e-20,1.083e-19,1.026e-19,-0.0,88.93,0
BackS008436,-42.7535,4.4458,7.041e-14,6.228e-14,3.479e-14,0.001,89.0,1
BackS008440,-42.7884,4.4543,2.115e-19,2.242e-19,1.848e-19,0.0,88.86,0
BackS008441,-42.7825,4.4569,1.434e-19,1.588e-19,1.372e-19,0.0,88.79,0
BackS008443,-42.7687,4.4505,2.084e-18,1.851e-18,1.026e-18,0.0,88.94,0
BackS008445,-42.7693,4.4498,1.091e-18,1.010e-18,6.248e-19,0.0,88.94,0
BackS008446,-42.7626,4.4591,1.667e-18,1.596e-18,1.054e-18,-0.0,88.69,0
BackS008447,-42.7647,4.4512,2.133e-19,2.249e-19,1.785e-19,-0.0,88.9,0
BackS008448,-42.7742,4.4496,1.496e-18,3.114e-18,1.048e-17,0.001,88.94,0
BackS008450,-42.7642,4.4692,8.654e-19,1.314e-18,2.217e-18,0.001,88.47,0
BackS008455,-42.7559,4.4498,6.645e-18,5.494e-18,2.680e-18,-0.0,88.9,0
BackS008457,-42.7678,4.4472,2.578e-18,2.159e-18,1.140e-18,0.001,88.98,0
BackS008458,-42.7560,4.4441,1.234e-18,2.608e-18,8.954e-18,0.0,89.01,0
BackS008459,-42.7757,4.4570,4.567e-18,3.613e-18,1.664e-18,-0.001,88.78,0
BackS008460,-42.7670,4.4590,1.248e-18,2.456e-18,7.132e-18,0.001,88.73,0
BackS008461,-42.7549,4.4506,3.034e-18,2.637e-18,1.405e-18,-0.0,88.88,0
BackS008462,-42.7833,4.4579,2.894e-19,2.974e-19,2.294e-19,-0.001,88.79,0
BackS008463,-42.7736,4.4514,3.485e-14,2.493e-14,9.409e-15,0.001,88.89,0
BackS008464,-42.7522,4.4312,1.728e-14,1.155e-14,3.777e-15,0.001,89.27,0
BackS008466,-42.7717,4.4510,3.169e-19,3.257e-19,2.446e-19,0.001,88.9,0
BackS008467,-42.7691,4.4535,1.395e-18,1.249e-18,7.009e-19,-0.0,83.87,0
BackS008468,-42.7690,4.4536,3.480e-14,2.502e-14,9.356e-15,-0.0,83.1,0
BackS008469,-42.7689,4.4535,1.350e-17,1.084e-17,5.001e-18,-0.001,83.9,0
BackS008470,-42.7691,4.4534,3.598e-18,3.045e-18,1.637e-18,0.0,92.08,0
BackS008472,-42.7693,4.4534,3.348e-18,2.808e-18,1.406e-18,0.001,96.78,0
BackS008473,-42.7691,4.4536,5.519e-17,4.150e-17,1.660e-17,-0.001,81.03,0
BackS008474,-42.7693,4.4537,5.090e-18,1.305e-17,6.432e-17,-0.0,82.44,0
BackS008475,-42.7694,4.4535,7.881e-19,7.612e-19,5.265e-19,0.001,96.04,0
BackS008476,-42.7691,4.4534,5.060e-14,4.070e-14,1.899e-14,-0.0,96.83,1
BackS008477,-42.7692,4.4535,4.439e-18,3.833e-18,2.028e-18,-0.0,89.9,0
BackS008478,-42.7692,4.4536,2.654e-17,2.003e-17,8.049e-18,0.001,81.17,0
BackS008479,-42.7690,4.4535,1.614e-16,1.136e-16,4.117e-17,0.0,91.09,0
BackS008480,-42.7689,4.4533,1.775e-17,1.383e-17,6.112e-18,0.0,96.18,1
BackS008481,-42.7695,4.4535,1.884e-16,1.375e-16,5.138e-17,0.0,88.92,0
BackS008482,-42.7692,4.4535,3.200e-16,2.240e-16,8.011e-17,-0.001,90.83,0
BackS008483,-42.7630,4.4587,8.566e-17,6.277e-17,2.364e-17,0.001,88.72,0
BackS008484,-42.7761,4.4520,2.745e-17,2.114e-17,8.921e-18,0.0,88.89,1
BackS008486,-42.7589,4.4514,9.064e-18,7.270e-18,3.314e-18,0.0,88.87,0
BackS008487,-42.7600,4.4494,4.612e-17,3.571e-17,1.554e-17,-0.001,88.91,0
BackS008488,-42.7608,4.4479,4.844e-16,3.297e-16,1.086e-16,0.0,88.92,0
BackS008489,-42.7604,4.4452,4.552e-17,3.379e-17,1.348e-17,0.0,88.99,0
BackS008490,-42.7628,4.4451,5.856e-17,4.114e-17,1.474e-17,-0.0,88.99,0
BackS008491,-42.7602,4.4416,1.136e-17,9.403e-18,4.686e-18,0.0,89.07,0
BackS008492,-42.7774,4.4666,7.608e-20,8.807e-20,8.929e-20,0.0,88.59,0
BackS008493,-42.7741,4.4673,1.413e-18,1.264e-18,7.123e-19,-0.0,88.58,0
BackS008494,-42.7775,4.4684,5.219e-18,4.178e-18,1.981e-18,0.001,88.57,0
BackS008495,-42.7628,4.4354,1.366e-17,1.082e-17,5.026e-18,0.001,89.2,0
BackS008496,-42.7619,4.4348,4.525e-17,3.385e-17,1.314e-17,0.001,89.2,0
BackS008497,-42.7738,4.4743,2.310e-17,1.713e-17,6.809e-18,0.001,88.48,0
BackS008498,-42.7733,4.4758,5.845e-19,1.135e-18,3.235e-18,0.0,88.41,0
BackS008499,-42.7770,4.4804,5.030e-18,4.413e-18,2.388e-18,-0.0,88.35,0
BackS008500,-42.7721,4.4817,1.152e-16,8.094e-17,2.919e-17,0.0,88.31,0
BackS008501,-42.7722,4.4868,4.738e-18,3.993e-18,1.998e-18,0.0,88.22,0
BackS008502,-42.7747,4.4870,3.330e-18,2.867e-18,1.505e-18,-0.0,88.24,0
BackS008503,-42.7651,4.4172,2.845e-17,2.203e-17,9.825e-18,-0.001,89.56,0
BackS008504,-42.7636,4.4178,4.739e-19,9.197e-19,2.582e-18,-0.001,89.52,0
BackS008505,-42.7653,4.4121,7.893e-19,7.318e-19,4.532e-19,0.0,89.61,0
BackS008506,-42.7615,4.4119,8.483e-18,6.678e-18,2.954e-18,0.001,89.6,0
BackS008507,-42.7722,4.4987,5.654e-18,4.569e-18,2.177e-18,0.001,88.02,0
BackS008508,-42.7624,4.4059,4.334e-18,3.599e-18,1.805e-18,-0.001,89.72,0
BackS008509,-42.7700,4.5072,2.651e-16,1.795e-16,5.958e-17,0.001,87.82,0
BackS008510,-42.7656,4.4001,1.324e-17,1.026e-17,4.480e-18,-0.0,89.8,1
BackS008511,-42.7682,4.3982,1.844e-18,1.533e-18,7.871e-19,0.0,89.84,0
BackS008512,-42.7709,4.5107,1.081e-16,7.581e-17,2.770e-17,-0.001,87.88,0
BackS008513,-42.7680,4.5148,5.319e-19,5.373e-19,3.877e-19,0.001,87.68,0
BackS008514,-42.7672,4.3951,1.085e-16,7.900e-17,3.007e-17,0.0,89.97,0
BackS008515,-42.7651,4.3882,5.233e-17,3.893e-17,1.505e-17,0.0,90.0,0
BackS008516,-42.7680,4.3865,1.582e-17,1.221e-17,5.303e-18,0.001,89.98,1
BackS008517,-42.7699,4.5246,3.358e-17,2.564e-17,1.051e-17,-0.001,87.56,1
BackS008518,-42.7706,4.5264,6.560e-17,4.771e-17,1.862e-17,-0.001,87.58,0
BackS008519,-42.7707,4.5290,1.235e-16,8.393e-17,2.805e-17,0.001,87.56,0
BackS008520,-42.7688,4.3735,1.305e-16,9.319e-17,3.382e-17,-0.0,90.22,0
BackS008521,-42.7700,4.3692,4.821e-16,3.203e-16,1.016e-16,0.0,90.28,0
BackS008522,-42.7677,4.3689,4.168e-19,6.355e-19,1.075e-18,0.0,90.3,0
BackS008523,-42.7685,4.5393,1.162e-16,8.178e-17,3.070e-17,-0.0,87.39,0
BackS008524,-42.7726,4.3637,1.723e-16,1.201e-16,4.301e-17,0.0,90.35,0
BackS008525,-42.7687,4.5460,1.200e-18,1.864e-18,3.277e-18,0.0,87.17,0
BackS008526,-42.7724,4.3549,4.144e-17,3.027e-17,1.193e-17,-0.0,90.43,0
BackS008527,-42.7723,4.3583,5.492e-18,4.495e-18,2.252e-18,-0.001,90.45,0
BackS008529,-42.7723,4.3528,8.420e-18,7.302e-18,3.926e-18,-0.0,90.51,0
BackS008530,-42.7657,4.5610,1.291e-16,8.983e-17,3.131e-17,0.001,87.08,0
BackS008531,-42.7664,4.5574,3.849e-17,2.816e-17,1.100e-17,0.0,87.08,0
BackS008532,-42.7629,4.5585,2.713e-18,4.652e-18,1.056e-17,-0.0,87.1,0
BackS008533,-42.7636,4.5656,7.076e-16,4.783e-16,1.622e-16,0.001,87.0,0
BackS008534,-42.7745,4.3355,8.962e-17,6.408e-17,2.401e-17,0.0,90.78,0
BackS008535,-42.7733,4.3354,6.852e-14,5.604e-14,2.595e-14,0.0,90.77,1
BackS008536,-42.7619,4.5668,5.393e-18,4.383e-18,2.083e-18,0.0,86.88,0
BackS008537,-42.7772,4.3262,1.001e-15,6.766e-16,2.199e-16,-0.0,90.91,0
BackS008538,-42.7756,4.3385,2.203e-20,2.837e-20,3.376e-20,0.001,90.81,0
BackS008539,-42.7794,4.3202,5.000e-17,3.708e-17,1.452e-17,-0.0,90.91,0
BackS008540,-42.7624,4.5810,1.089e-19,1.173e-19,1.011e-19,-0.0,86.79,0
BackS008541,-42.7609,4.5826,3.672e-17,2.784e-17,1.157e-17,-0.001,86.74,1
BackS008542,-42.7581,4.5870,1.795e-17,1.408e-17,6.025e-18,0.001,86.74,1
BackS008543,-42.7786,4.3171,9.062e-17,6.340e-17,2.265e-17,-0.0,90.99,0
BackS008544,-42.7594,4.5879,6.996e-17,5.044e-17,1.840e-17,-0.001,86.66,0
BackS008545,-42.7830,4.3073,4.820e-14,3.340e-14,1.167e-14,0.001,91.07,0
BackS008546,-42.7593,4.5965,6.547e-19,1.432e-18,5.129e-18,0.001,86.59,0
BackS008547,-42.7579,4.5905,2.827e-17,2.125e-17,8.453e-18,-0.0,86.67,0
BackS008548,-42.7812,4.3132,1.849e-18,4.003e-18,1.465e-17,-0.001,91.13,0
BackS008549,-42.7557,4.6103,1.677e-17,1.286e-17,5.351e-18,-0.001,86.58,1
BackS008550,-42.7845,4.2968,1.113e-16,7.675e-17,2.675e-17,0.0,91.15,0
BackS008551,-42.7554,4.6024,9.890e-19,1.690e-18,3.620e-18,0.0,86.6,0
BackS008552,-42.7816,4.2989,6.402e-19,6.045e-19,3.856e-19,-0.0,91.09,0
BackS008553,-42.7579,4.5953,1.199e-19,1.365e-19,1.276e-19,-0.001,86.58,0
BackS008554,-42.7850,4.3101,6.207e-19,6.034e-19,4.135e-19,-0.0,91.13,0
BackS008555,-42.7542,4.6038,2.166e-17,1.628e-17,6.742e-18,0.0,86.55,1
BackS008556,-42.7537,4.6079,5.466e-17,3.980e-17,1.543e-17,0.0,86.62,0
BackS008557,-42.7871,4.3078,1.431e-17,1.156e-17,5.264e-18,-0.001,91.08,0
BackS008558,-42.7539,4.5989,6.387e-17,4.600e-17,1.766e-17,-0.0,86.59,0
BackS008559,-42.7512,4.5974,2.106e-18,3.388e-18,6.654e-18,-0.001,86.64,0
BackS008560,-42.7531,4.6030,2.214e-20,2.884e-20,3.650e-20,-0.0,86.59,0
BackS008561,-42.7865,4.3030,1.854e-17,1.456e-17,6.614e-18,0.0,91.1,1
BackS008562,-42.7868,4.2983,1.306e-15,8.606e-16,2.757e-16,-0.0,91.02,0
BackS008563,-42.7861,4.2882,1.076e-17,8.722e-18,3.975e-18,0.0,91.01,0
BackS008564,-42.7501,4.6049,1.319e-17,1.015e-17,4.370e-18,-0.0,86.72,1
BackS008565,-42.7884,4.3152,1.656e-17,1.286e-17,5.669e-18,0.0,90.88,1
BackS008566,-42.7891,4.3086,6.958e-17,5.049e-17,1.903e-17,-0.0,90.91,0
BackS008567,-42.7478,4.5940,2.713e-17,2.101e-17,9.171e-18,0.001,86.82,1
BackS008568,-42.7877,4.3135,2.054e-16,1.481e-16,5.531e-17,0.0,90.87,0
BackS008569,-42.7763,4.4710,4.220e-18,3.534e-18,1.746e-18,-0.0,88.49,0
BackS008571,-42.7731,4.4729,7.463e-20,8.472e-20,7.968e-20,0.0,88.45,0
BackS008572,-42.7792,4.4772,4.696e-19,4.712e-19,3.481e-19,-0.0,88.4,0
BackS008575,-42.7718,4.4807,4.714e-18,4.050e-18,2.186e-18,0.0,88.3,0
BackS008577,-42.7735,4.4824,1.631e-19,1.831e-19,1.660e-19,0.0,88.26,0
BackS008578,-42.7740,4.4882,6.249e-18,5.146e-18,2.431e-18,0.0,88.16,0
BackS008579,-42.7684,4.4169,2.525e-19,2.606e-19,2.062e-19,-0.0,89.61,0
BackS008580,-42.7659,4.4171,8.533e-17,6.394e-17,2.598e-17,-0.0,89.59,0
BackS008581,-42.7785,4.4918,2.818e-20,3.505e-20,4.082e-20,-0.0,88.07,0
BackS008582,-42.7743,4.4943,8.995e-14,6.345e-14,2.339e-14,0.0,87.97,0
BackS008583,-42.7753,4.4961,1.082e-16,7.976e-17,3.013e-17,0.001,88.11,0
BackS008584,-42.7642,4.4076,5.508e-20,6.726e-20,7.372e-20,-0.001,89.68,0
BackS008585,-42.7701,4.5035,2.236e-18,1.834e-18,9.303e-19,0.0,87.96,0
BackS008586,-42.7687,4.4011,4.838e-19,8.618e-19,2.120e-18,-0.0,89.86,0
BackS008587,-42.7673,4.4006,2.502e-19,2.541e-19,1.887e-19,0.001,89.77,0
BackS008588,-42.7702,4.5067,3.682e-17,2.708e-17,1.073e-17,-0.0,87.82,0
BackS008589,-42.7644,4.3969,2.822e-20,3.437e-20,3.636e-20,0.0,89.92,0
BackS008590,-42.7659,4.5104,7.271e-19,7.081e-19,4.942e-19,0.0,87.73,0
BackS008591,-42.7664,4.3914,1.406e-17,1.122e-17,5.133e-18,-0.0,89.95,1
BackS008592,-42.7729,4.5123,6.538e-18,9.440e-18,1.503e-17,0.0,87.73,0
BackS008593,-42.7677,4.3914,1.345e-20,1.880e-20,2.751e-20,-0.0,90.17,0
BackS008594,-42.7650,4.3824,1.120e-18,1.005e-18,5.838e-19,0.0,90.06,0
BackS008595,-42.7635,4.5126,8.833e-17,6.072e-17,2.147e-17,-0.0,87.58,0
BackS008596,-42.7671,4.5250,2.994e-18,6.707e-18,2.548e-17,-0.0,87.57,0
BackS008597,-42.7643,4.5365,3.555e-18,2.988e-18,1.545e-18,-0.001,87.42,0
BackS008598,-42.7688,4.3695,1.038e-18,1.605e-18,2.898e-18,0.0,90.33,0
BackS008602,-42.7657,4.5592,4.711e-18,4.044e-18,2.056e-18,0.0,87.09,0
BackS008603,-42.7677,4.5431,1.117e-17,9.179e-18,4.539e-18,-0.001,87.2,0
BackS008604,-42.7678,4.5391,2.258e-18,2.069e-18,1.279e-18,0.0,87.21,0
BackS008606,-42.7703,4.5402,2.359e-18,5.292e-18,2.103e-17,-0.0,87.19,0
BackS008607,-42.7655,4.5630,6.674e-19,6.603e-19,4.738e-19,-0.0,87.0,0
BackS008608,-42.7632,4.5551,5.547e-19,8.896e-19,1.693e-18,-0.0,87.06,0
BackS008609,-42.7733,4.3476,5.805e-20,6.449e-20,5.671e-20,-0.001,90.69,0
BackS008612,-42.7639,4.5825,3.416e-18,2.865e-18,1.444e-18,0.0,86.83,0
BackS008613,-42.7686,4.3561,5.755e-16,3.952e-16,1.362e-16,0.001,90.7,0
BackS008614,-42.7580,4.5665,9.037e-19,1.377e-18,2.262e-18,-0.0,86.95,0
BackS008615,-42.7675,4.5703,1.401e-18,2.486e-18,6.094e-18,0.001,86.94,0
BackS008616,-42.7779,4.3365,3.696e-18,3.332e-18,2.009e-18,0.0,90.82,0
BackS008617,-42.7783,4.3323,1.579e-17,1.243e-17,5.643e-18,0.001,90.86,1
BackS008622,-42.7812,4.3255,8.959e-17,6.409e-17,2.365e-17,0.0,90.96,0
BackS008623,-42.7578,4.5873,1.260e-17,1.004e-17,4.512e-18,-0.0,86.69,1
BackS008624,-42.7613,4.5866,5.089e-18,4.143e-18,2.044e-18,0.0,86.68,0
BackS008625,-42.7544,4.5869,7.835e-19,7.827e-19,5.636e-19,-0.0,86.7,0
BackS008626,-42.7810,4.3132,4.545e-18,3.768e-18,1.841e-18,0.001,91.05,0
BackS008629,-42.7820,4.3142,7.078e-18,5.903e-18,3.019e-18,-0.0,91.07,0
BackS008630,-42.7859,4.3118,6.357e-18,5.129e-18,2.427e-18,-0.0,91.1,0
BackS008632,-42.7563,4.6154,2.005e-18,1.733e-18,9.666e-19,0.0,86.59,0
BackS008635,-42.7875,4.3035,1.625e-18,3.165e-18,9.080e-18,-0.0,91.11,0
BackS008636,-42.7551,4.5959,1.431e-18,2.327e-18,4.643e-18,0.0,86.6,0
BackS008637,-42.7866,4.3197,2.508e-18,5.070e-18,1.507e-17,0.001,91.1,0
BackS008638,-42.7497,4.6096,8.532e-19,8.488e-19,5.822e-19,0.0,86.63,0
BackS008639,-42.7861,4.3154,4.559e-17,3.433e-17,1.413e-17,0.0,91.09,0
BackS008640,-42.7829,4.3206,2.292e-18,4.477e-18,1.318e-17,0.0,91.02,0
BackS008641,-42.7470,4.5925,6.454e-14,4.519e-14,1.583e-14,-0.0,86.66,0
BackS008642,-42.7541,4.6011,1.512e-19,1.692e-19,1.526e-19,0.001,86.65,0
BackS008643,-42.7846,4.3202,2.806e-18,4.449e-18,8.202e-18,-0.0,90.95,0
BackS008648,-42.7880,4.3163,4.766e-18,4.001e-18,2.024e-18,0.0,90.76,0
BackS008649,-42.7436,4.6033,2.935e-19,2.941e-19,2.077e-19,0.001,86.78,0
BackS008650,-42.7862,4.3267,2.674e-19,2.893e-19,2.343e-19,0.0,90.82,0
BackS008651,-42.7870,4.3067,5.106e-18,4.228e-18,2.173e-18,0.001,90.82,0
BackS008653,-42.7837,4.3412,7.828e-19,7.502e-19,5.007e-19,-0.001,90.56,0
BackS008656,-40.1496,0.1282,4.026e-20,5.107e-20,6.087e-20,-0.0,88.47,0
BackS008659,-40.1388,0.0932,2.652e-19,2.557e-19,1.754e-19,-0.0,87.35,0
BackS008664,-40.0968,0.1081,4.340e-20,5.095e-20,5.209e-20,0.0,88.92,0
BackS008666,-40.1701,0.1004,3.586e-20,4.268e-20,4.516e-20,-0.001,87.48,0
BackS008671,-40.1190,0.1064,1.234e-19,1.302e-19,1.053e-19,-0.0,89.0,0
BackS008679,-40.0318,0.2602,1.210e-19,1.393e-19,1.319e-19,-0.0,89.65,0
BackS008683,-40.1609,0.1130,3.155e-20,3.723e-20,3.858e-20,0.0,87.98,0
BackS008686,-40.1694,0.1383,5.128e-14,4.468e-14,2.542e-14,0.0,88.42,1
BackS008688,-40.1618,0.1278,7.969e-20,9.544e-20,9.704e-20,0.0,88.32,0
BackS008700,-39.9075,0.0648,8.864e-19,7.912e-19,4.599e-19,0.001,88.46,0
BackS008707,-40.0927,0.0755,3.606e-20,4.414e-20,4.887e-20,0.0,87.89,0
BackS008712,-40.1533,0.0941,1.098e-18,1.034e-18,6.560e-19,0.0,87.52,0
BackS008714,-40.0985,0.0858,2.201e-18,1.942e-18,1.117e-18,0.001,88.05,0
BackS008715,-40.0237,0.0921,2.867e-20,3.548e-20,3.965e-20,-0.0,88.45,0
BackS008719,-40.1292,0.0820,1.033e-20,1.406e-20,1.984e-20,-0.0,86.99,0
BackS008736,-40.1092,0.1214,1.962e-19,2.032e-19,1.617e-19,0.0,89.04,0
BackS008737,-40.1257,0.0977,1.525e-20,1.964e-20,2.475e-20,0.0,87.35,0
BackS008744,-40.1142,0.0308,1.721e-18,2.920e-18,6.577e-18,-0.0,86.97,0
BackS008746,-40.1464,0.1081,4.307e-20,5.246e-20,5.680e-20,0.0,88.1,0
BackS008750,-40.0907,0.1201,1.281e-19,1.445e-19,1.369e-19,-0.001,89.23,0
BackS008753,-40.1299,0.0716,4.926e-19,4.852e-19,3.400e-19,0.001,87.02,0
BackS008758,-40.1291,0.1101,3.607e-14,2.447e-14,8.284e-15,-0.0,88.58,0
BackS008770,-40.1783,-0.0074,3.822e-19,3.666e-19,2.457e-19,-0.0,86.63,0
BackS008771,-39.9555,0.0940,1.012e-20,1.429e-20,2.051e-20,0.001,88.57,0
BackS008776,-40.1247,0.1235,1.020e-20,1.423e-20,2.005e-20,0.0,89.02,0
BackS008779,-40.1067,0.0999,4.104e-19,4.078e-19,2.929e-19,-0.0,88.55,0
BackS008785,-40.1232,0.1019,2.511e-20,3.137e-20,3.482e-20,-0.0,88.9,0
BackS008788,-40.1449,0.1432,1.002e-17,1.493e-17,2.468e-17,0.0,88.72,0
BackS008804,-40.0571,0.1788,2.330e-20,2.864e-20,3.082e-20,0.0,89.37,0
BackS008807,-40.0711,0.1111,2.163e-18,3.091e-18,4.443e-18,0.0,88.98,0
BackS008808,-40.1213,0.0954,1.105e-19,1.173e-19,9.606e-20,-0.0,87.87,0
BackS008809,-40.0757,0.1197,1.331e-20,1.747e-20,2.232e-20,0.0,89.0,0
BackS008812,-39.9665,0.0700,4.976e-19,4.748e-19,3.190e-19,0.0,88.31,0
BackS008816,-40.1368,0.0788,1.769e-19,1.858e-19,1.540e-19,-0.0,87.01,0
BackS008821,-40.0158,0.0896,3.450e-18,5.003e-18,7.770e-18,-0.0,88.62,0
BackS008826,-40.1246,0.0762,1.560e-20,2.093e-20,2.756e-20,0.0,87.03,0
BackS008828,-40.1502,0.0770,2.593e-18,5.121e-18,1.560e-17,-0.0,86.88,0
BackS008830,-40.0896,0.1548,3.257e-19,3.176e-19,2.109e-19,-0.0,89.35,0
BackS008836,-40.0491,0.0623,1.881e-19,2.066e-19,1.739e-19,-0.001,87.94,0
BackS008842,-40.0898,0.0143,2.692e-17,7.102e-17,3.706e-16,-0.0,87.13,0
BackS008843,-40.1802,0.0601,3.831e-19,6.116e-19,1.199e-18,-0.0,86.67,0
BackS008844,-40.1651,0.0882,1.240e-19,1.283e-19,9.952e-20,0.001,87.34,0
BackS008851,-40.1919,0.1326,1.189e-18,1.087e-18,6.618e-19,0.0,88.14,0
BackS008857,-40.1566,0.0349,3.541e-14,2.502e-14,8.822e-15,-0.0,86.82,0
BackS008870,-40.1204,0.0970,2.257e-20,2.798e-20,3.252e-20,0.0,88.28,0
BackS008875,-40.1339,0.0838,2.538e-20,3.274e-20,3.870e-20,0.001,87.03,0
BackS008878,-40.1613,0.1710,5.678e-20,6.425e-20,6.017e-20,0.001,89.0,0
BackS008883,-40.0667,-0.0508,3.740e-19,3.758e-19,2.635e-19,0.001,87.03,0
BackS008884,-39.9682,0.0518,4.451e-18,6.219e-18,8.748e-18,-0.001,88.42,0
BackS008887,-40.1983,0.0935,1.213e-20,1.507e-20,1.727e-20,-0.001,87.44,0
BackS008889,-40.2236,0.1896,1.020e-19,1.149e-19,1.024e-19,-0.0,88.53,0
BackS008891,-40.1714,0.0252,3.392e-19,3.561e-19,2.859e-19,-0.0,86.63,0
BackS008892,-40.1234,0.1553,2.648e-19,2.847e-19,2.340e-19,-0.0,89.25,0
BackS008895,-40.1070,0.0988,8.739e-20,9.881e-20,9.199e-20,-0.0,88.81,0
BackS008896,-40.1016,0.1032,1.842e-20,2.388e-20,2.803e-20,-0.0,88.92,0
BackS008899,-40.1618,-0.0192,1.936e-20,2.346e-20,2.439e-20,-0.0,86.7,0
BackS008903,-40.0908,0.0792,1.634e-18,1.429e-18,8.149e-19,-0.0,87.95,0
BackS008907,-40.1355,0.0910,5.164e-18,1.149e-17,4.302e-17,0.001,87.12,0
BackS008920,-40.1236,0.0951,1.436e-18,2.469e-18,5.534e-18,-0.0,86.62,0
BackS008924,-40.0558,0.1391,6.344e-20,7.504e-20,7.917e-20,0.001,89.17,0
BackS008926,-40.1271,0.1052,4.424e-14,3.144e-14,1.129e-14,0.001,88.64,0
BackS008933,-40.0201,0.0754,1.871e-20,2.378e-20,2.825e-20,0.001,88.42,0
BackS008940,-39.9936,-0.0286,1.043e-20,1.407e-20,1.895e-20,0.0,87.57,0
BackS008946,-40.1824,-0.0853,8.143e-20,8.888e-20,7.887e-20,-0.0,86.47,0
BackS008950,-40.1400,0.0731,1.614e-19,1.783e-19,1.610e-19,0.001,86.88,0
BackS008952,-40.1232,0.0999,1.432e-19,1.502e-19,1.207e-19,0.001,88.44,0
BackS008954,-40.1037,0.0856,3.234e-20,4.077e-20,4.628e-20,-0.001,87.72,0
BackS008960,-40.1419,0.0402,1.062e-19,1.203e-19,1.096e-19,-0.0,86.81,0
BackS008961,-40.1274,0.1041,8.695e-20,9.146e-20,7.408e-20,0.0,88.39,0
BackS008962,-40.1230,0.0951,8.575e-18,2.388e-17,1.450e-16,-0.0,86.84,0
BackS008965,-40.1422,0.1178,2.297e-20,3.029e-20,3.817e-20,0.0,88.47,0
BackS008968,-40.1739,0.0885,4.421e-20,5.315e-20,5.683e-20,-0.001,87.18,0
BackS008971,-40.1983,0.0938,9.342e-17,6.658e-17,2.496e-17,-0.0,87.24,0
BackS008974,-40.1606,0.0933,1.393e-19,1.520e-19,1.316e-19,0.001,87.47,0
BackS008975,-40.1065,0.1180,1.791e-20,2.419e-20,3.186e-20,-0.0,89.22,0
BackS008976,-40.1658,0.0635,6.931e-19,7.003e-19,5.159e-19,0.0,86.84,0
BackS008978,-40.0729,0.1349,8.738e-20,1.072e-19,1.148e-19,-0.0,89.27,0
BackS008982,-40.1176,0.0955,7.632e-18,1.817e-17,8.119e-17,0.0,88.54,0
BackS008983,-40.0959,0.1308,1.055e-19,1.168e-19,1.013e-19,-0.0,89.32,0
BackS008984,-40.1128,0.1241,4.102e-20,4.895e-20,4.977e-20,-0.0,89.03,0
BackS008985,-40.1497,0.1070,1.016e-18,9.520e-19,6.016e-19,-0.0,88.02,0
BackS008988,-40.1595,0.1390,2.384e-18,2.088e-18,1.154e-18,0.001,88.81,0
BackS008989,-40.1599,0.1080,2.551e-19,4.591e-19,1.129e-18,0.001,87.98,0
BackS008991,-40.1454,0.1135,3.145e-18,2.654e-18,1.345e-18,0.0,88.18,0
BackS008992,-40.1432,0.0945,4.372e-19,4.238e-19,2.890e-19,-0.0,87.04,0
